Year,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Balance_to_Salary_ratio,Product_Density_Indicator,Engagement_product_indicator,Age_tenure_interaction,Churn_Probability,Risk Level
2025,1.215448158901162,0,-1.23214002832408,5,-0.40660180951944946,1,1,1,-0.5153308607280069,1,False,False,-0.02910671749368298,0.038461538461538464,4,130,0.0669414694337598,Low Risk
2025,-1.1436167032051676,1,2.391296418325384,1,0.24655784819624807,1,0,1,-0.08119341587467993,0,True,False,-0.026916556932221353,0.015625,3,64,0.10698615710892806,Low Risk
2025,0.8429642333054258,0,-0.4693113027136664,8,0.734883660021868,2,1,0,1.5284168318253708,0,False,False,-0.029796572644480573,0.058823529411764705,5,272,0.7902803610635878,High Risk
2025,-0.3469149734587316,0,-0.8507256655188732,8,-1.2258476714090278,1,1,1,-0.1298669679231867,0,False,False,-0.03580390433705983,0.03333333333333333,4,240,0.040785705812324914,Low Risk
2025,-0.13997945923887817,0,1.4377605113123673,5,-1.2258476714090278,1,0,1,0.8824351028809931,0,False,True,-0.03580390433705983,0.018518518518518517,3,270,0.11123784403801215,Low Risk
2025,-0.8021731047424093,1,-1.23214002832408,8,0.15682591237557372,2,1,1,-0.17237611919958945,0,False,False,-0.026972879189487462,0.07692307692307693,6,208,0.7776816381171452,High Risk
2025,-1.2367376846041016,1,0.48422460429935044,3,-1.2258476714090278,2,1,1,-1.1419956703897136,0,False,False,-0.03580390433705983,0.045454545454545456,6,132,0.5993930431370117,Medium Risk
2025,-1.671302264465794,0,-0.08789693990845966,5,0.6539706408336851,1,0,0,-0.25837203137554804,0,False,False,-0.023101015670929908,0.02631578947368421,2,190,0.11474176541420243,Low Risk
2025,-0.5124633848346144,1,-0.3739577120123647,2,-1.2258476714090278,2,1,1,0.32852935023095486,0,False,False,-0.03580390433705983,0.05714285714285714,6,70,0.3871855357705096,Medium Risk
2025,-2.054132965772523,1,-0.5646648934149681,7,1.2369302797149586,1,1,0,0.20480747921972897,0,True,False,-0.023124257019106913,0.030303030303030304,3,231,0.05987806079619804,Low Risk
2025,0.8015771304614552,0,-0.9460792562201749,1,-1.2258476714090278,1,1,1,-0.2962045847855206,0,False,True,-0.03580390433705983,0.034482758620689655,4,29,0.041381366869977315,Low Risk
2025,-0.6262779176555339,0,-1.1367864376227783,8,0.7550948058802404,2,1,0,-1.7113092949498727,0,True,False,0.6445708711345384,0.07407407407407407,5,216,0.8698165661946581,High Risk
2025,-1.6609554887548013,1,-0.9460792562201749,4,-1.2258476714090278,2,1,0,-1.182463700756019,0,False,False,-0.03580390433705983,0.06896551724137931,5,116,0.3040925150252453,Medium Risk
2025,-0.5641972633895778,0,3.5355395067410043,9,0.9251225569281394,1,1,1,-1.5064927755190354,0,False,True,0.05626765572179708,0.013157894736842105,4,684,0.04117585672047862,Low Risk
2025,-0.1606730106608635,1,-0.9460792562201749,1,-1.2258476714090278,1,0,1,-1.3080823639709716,0,False,False,-0.03580390433705983,0.034482758620689655,3,29,0.02209144312803463,Low Risk
2025,1.3603030188550596,1,-0.3739577120123647,7,0.35373433034944135,2,1,0,0.3052486082233162,0,True,False,-0.028070695315343237,0.05714285714285714,5,245,0.8518872491007036,High Risk
2025,1.443077224543001,0,-0.18325053060976135,3,-1.2258476714090278,3,0,0,-0.02074368472635904,0,False,True,-0.03580390433705983,0.08108108108108109,6,111,0.5626708107633188,Medium Risk
2025,-0.6573182447885119,1,0.10281024149414371,2,-1.2258476714090278,4,0,1,0.10580268167954318,1,False,False,-0.03580390433705983,0.1,9,80,0.7299029325761621,High Risk
2025,1.4844643273869715,0,0.6749317857019538,8,0.9313016484656055,1,1,1,-0.9338566345822166,0,False,True,-0.009019715121517379,0.021739130434782608,4,368,0.17778666112037694,Low Risk
2025,-1.4022860959799843,1,0.1981638321954454,8,-1.2258476714090278,2,1,1,1.4774373243850767,0,False,False,-0.03580390433705983,0.04878048780487805,6,328,0.6654834018996668,Medium Risk
2025,0.9878190932593233,1,-1.4228472097266833,10,-0.12347395689560602,1,0,1,-0.9058426065656452,0,False,True,-0.022575729968370203,0.041666666666666664,3,240,0.03570339704390755,Low Risk
2025,0.17042381209090204,0,1.6284676927149706,8,0.977303457578568,1,1,0,0.5348256736271122,1,True,False,-0.026106178538377964,0.017857142857142856,3,448,0.7372707362707891,High Risk
2025,0.6049883919525944,1,-0.6600184841162697,4,1.1350722333551793,1,0,1,-1.0299277338029056,0,False,False,-0.002526066523624914,0.03125,3,128,0.034111501983923924,Low Risk
2025,-1.1850038060491381,0,-0.3739577120123647,8,-1.2258476714090278,1,1,0,1.2476608071424762,1,False,False,-0.03580390433705983,0.02857142857142857,3,280,0.06080126580784862,Low Risk
2025,0.6256819433745797,0,0.1981638321954454,3,1.1101821333456223,1,1,1,0.02373303198689447,0,False,False,-0.022542384219508618,0.024390243902439025,4,123,0.09793129309662502,Low Risk
2025,1.0602465232362719,1,0.6749317857019538,8,-1.2258476714090278,3,1,0,-0.162453259801583,1,False,False,-0.03580390433705983,0.06521739130434782,7,368,0.6307273110290172,Medium Risk
2025,1.0085126446813086,1,0.48422460429935044,4,0.5789773945621344,1,0,1,-1.7048470205946205,0,False,False,0.4716273686445936,0.022727272727272728,3,176,0.06852691584910128,Low Risk
2025,-0.2848343191927756,0,1.7238212834162723,7,-0.08020124387383967,2,1,1,-0.2724665120576948,0,False,False,-0.027987859399790975,0.03508771929824561,6,399,0.9032307692581407,High Risk
2025,-1.919624881529618,1,-0.5646648934149681,5,-1.2258476714090278,2,0,1,-0.3719881107006928,0,False,False,-0.03580390433705983,0.06060606060606061,5,165,0.2836622919851549,Low Risk
2025,-0.10893913210590014,0,-0.4693113027136664,3,0.021490921909572528,1,1,1,1.190357267903032,0,False,True,-0.03154147142317154,0.029411764705882353,4,102,0.04680338306722375,Low Risk
2025,-0.9159876375633287,1,3.440185916039703,5,0.17076821488704447,1,1,1,-1.056183559951868,0,False,False,-0.015362872011490822,0.013333333333333334,4,375,0.01934757436717301,Low Risk
2025,-1.536794180222889,0,0.2935174228967471,0,0.8897739670530086,1,0,1,-1.250012839247716,1,True,False,0.007397800756976076,0.023809523809523808,3,0,0.21077922591567205,Low Risk
2025,-1.1850038060491381,1,-0.6600184841162697,7,1.6271620116890055,2,1,0,-1.3513879314825292,0,False,False,0.03763499648920274,0.0625,5,224,0.9188701905395877,High Risk
2025,0.20146413922388007,0,-0.6600184841162697,4,0.4242181892812052,2,0,1,0.6060451085108204,0,True,False,-0.028761168938998334,0.0625,5,128,0.7623362661398648,High Risk
2025,1.2878755888781108,1,1.1516997392084622,2,0.7580399473984348,1,1,1,0.6053342461594421,0,True,False,-0.027333800260596175,0.0196078431372549,4,102,0.2340033000514327,Low Risk
2025,1.122327177502228,1,-0.8507256655188732,4,0.4057547996405036,1,0,0,-1.5892927632439224,0,True,False,0.07228805597138944,0.03333333333333333,2,120,0.07814205673218134,Low Risk
2025,-0.4814230577016364,1,-0.5646648934149681,3,1.1567339928335547,1,0,0,-1.002519190793061,0,False,False,-0.0034680656993530466,0.030303030303030304,2,99,0.05283519138565227,Low Risk
2025,1.1947546074791768,0,2.200589236922781,7,1.0616131019406245,1,0,1,-1.6379918771235575,1,True,False,0.187753443147432,0.016129032258064516,3,434,0.21421243939094586,Low Risk
2025,-0.99876184325127,0,0.1981638321954454,4,0.571638901972066,1,0,1,-1.1102537883885901,0,False,True,-0.007238530900946399,0.024390243902439025,3,164,0.0999506218213615,Low Risk
2025,-1.6919958158877793,0,1.3424069206110656,10,0.20939354716201694,1,0,1,-0.17412284432669187,0,False,False,-0.026626911521906965,0.018867924528301886,3,530,0.1732274576038096,Low Risk
2025,0.7705368033284771,1,-0.3739577120123647,7,-0.009137684415774458,1,1,0,0.87670455767804,0,False,False,-0.03114785239442943,0.02857142857142857,3,245,0.03473747702679502,Low Risk
2025,0.8429642333054258,0,0.2935174228967471,2,0.6796098479098529,2,0,0,-0.22028542466436155,0,True,False,-0.023250356793232924,0.047619047619047616,4,84,0.9341383387537777,High Risk
2025,-0.2848343191927756,1,0.10281024149414371,5,0.6779896674784518,1,1,0,1.6133021085223045,0,False,False,-0.03011852171092982,0.025,3,200,0.07854150781944505,Low Risk
2025,1.3499562431440668,0,0.2935174228967471,3,1.2832850057643095,1,1,1,1.3143262366151653,0,False,False,-0.027577599565087218,0.023809523809523808,4,126,0.12267426908287117,Low Risk
2025,0.6567222705075577,1,1.3424069206110656,1,0.3631097082004333,1,1,1,-0.4798353890211958,1,True,False,-0.023180206584089688,0.018867924528301886,4,53,0.17815599632955215,Low Risk
2025,-0.7607860018984386,0,-0.7553720748175714,4,-0.2448094280716217,1,1,1,0.7852905806429218,0,True,False,-0.03191383632286002,0.03225806451612903,4,124,0.05197351241166734,Low Risk
2025,0.8326174575944332,0,-0.18325053060976135,1,0.8405659348190465,1,1,1,1.4019408908725768,0,False,True,-0.02921796548017686,0.02702702702702703,4,37,0.11268966964439485,Low Risk
2025,-0.005471374995973408,0,-1.518200800427985,5,-1.2258476714090278,1,1,1,1.4003743157934263,0,False,True,-0.03580390433705983,0.043478260869565216,4,115,0.04590852866774424,Low Risk
2025,1.3292626917220816,1,-0.6600184841162697,10,0.06799117410707918,1,1,0,-0.2396811161205096,0,False,False,-0.027169664524586055,0.03125,3,320,0.04252402236649952,Low Risk
2025,0.5739480648196164,0,0.6749317857019538,2,0.8201804140166283,2,1,0,0.8706078001189224,1,False,True,-0.027955972679878476,0.043478260869565216,5,92,0.9299754414236612,High Risk
2025,0.8533110090164185,1,0.48422460429935044,3,0.4741620260814509,1,0,1,0.02655631015151698,0,False,True,-0.026168457145442952,0.022727272727272728,3,132,0.06127048316215599,Low Risk
2025,-0.7400924504764532,0,0.2935174228967471,3,0.9788475092430372,2,1,1,-0.2550253442878216,0,True,False,-0.02093922296401988,0.047619047619047616,6,126,0.9239362473721362,High Risk
2025,-1.8058103487086987,0,-0.4693113027136664,8,0.5676728336215412,1,0,1,1.6890209473546214,1,True,False,-0.030566210727478466,0.029411764705882353,3,272,0.08631869666978063,Low Risk
2025,1.2878755888781108,1,0.10281024149414371,9,0.7969760453135781,1,1,0,-0.5198210485062088,0,False,False,-0.019206857144952832,0.025,3,360,0.07020777825699451,Low Risk
2025,-1.1643102546271529,1,2.772710781130591,9,-1.2258476714090278,2,1,0,0.17998068115384558,1,False,True,-0.03580390433705983,0.029411764705882353,5,612,0.839369756442152,High Risk
2025,-0.5021166091236218,1,-0.08789693990845966,7,0.5665591098290983,2,1,0,0.4225417656507713,0,False,False,-0.02750461021653961,0.05263157894736842,5,266,0.8588452599553784,High Risk
2025,-0.367608524880717,1,-0.8507256655188732,8,-1.2258476714090278,2,0,0,-1.685117460323735,0,False,False,-0.03580390433705983,0.06666666666666667,4,240,0.28549022076999714,Low Risk
2025,0.5118674105536603,0,-1.0414328469214764,3,0.3721462729708058,2,0,0,0.8109096215837759,0,True,False,-0.02953107483331179,0.07142857142857142,4,84,0.7972204095494781,High Risk
2025,-0.367608524880717,1,-0.6600184841162697,1,-1.2258476714090278,2,0,0,-1.7032698382250018,0,False,False,-0.03580390433705983,0.0625,4,32,0.28549022076999714,Low Risk
2025,-1.1022296003611969,1,0.48422460429935044,2,0.519439249604309,1,0,0,-0.5366600351795012,1,True,False,-0.021283708352634365,0.022727272727272728,2,88,0.17363951658994622,Low Risk
2025,-0.8021731047424093,1,1.6284676927149706,3,1.2530615647501286,1,0,1,0.2673042435384083,1,False,True,-0.023438474490953782,0.017857142857142856,3,168,0.10875386006074794,Low Risk
2025,-0.9884150675402774,1,1.0563461485071606,7,0.826599912186511,2,1,1,-0.6558285963397388,0,False,True,-0.016852146273300127,0.04,6,350,0.8690163056388642,High Risk
2025,0.4290932048657189,0,-0.7553720748175714,2,-1.2258476714090278,2,1,0,-0.14365175050166282,1,False,False,-0.03580390433705983,0.06451612903225806,5,62,0.44084477243653947,Medium Risk
2025,-1.8058103487086987,0,0.10281024149414371,4,-1.2258476714090278,2,0,0,1.4338413605607006,0,False,False,-0.03580390433705983,0.05,4,160,0.7673124219391924,High Risk
2025,1.2361417103231473,1,0.6749317857019538,9,1.8301697061983764,1,1,1,-1.4844099617742748,0,False,True,0.08372655327998585,0.021739130434782608,4,414,0.19154165328221542,Low Risk
2025,-0.09859235639490747,0,0.10281024149414371,7,-1.2258476714090278,1,1,0,0.46787593399187366,0,False,False,-0.03580390433705983,0.025,3,280,0.06214711267094027,Low Risk
2025,0.5636012891086236,0,-0.3739577120123647,5,-1.2258476714090278,1,1,0,0.5895022565205994,1,False,False,-0.03580390433705983,0.02857142857142857,3,175,0.049079963985075324,Low Risk
2025,1.3809965702770448,1,-0.08789693990845966,5,0.9652650153247504,1,0,1,1.214285750189263,0,False,False,-0.028377021949893968,0.02631578947368421,3,190,0.06276607241136631,Low Risk
2025,0.7912303547504624,0,1.247053329909764,1,1.254090505136873,1,1,0,-0.34483379488207,1,False,True,-0.018007503939496884,0.019230769230769232,3,52,0.3644300708646481,Medium Risk
2025,-0.7711327776094312,0,0.1981638321954454,4,0.5789636112485425,1,0,0,1.5814416335359465,1,False,False,-0.030362548479485364,0.024390243902439025,2,164,0.10494388478164365,Low Risk
2025,-0.0468584778399441,1,2.868064371831893,10,0.6246814199930766,1,1,0,-1.037573329660391,0,False,True,-0.00943645017994572,0.014492753623188406,3,690,0.3673043817324213,Medium Risk
2025,-0.12963268352788548,1,-0.4693113027136664,5,0.9137931539688631,1,0,1,0.9660076839099832,0,False,False,-0.027886189525565114,0.029411764705882353,3,170,0.036710881469283675,Low Risk
2025,-0.19171333779384153,1,-0.8507256655188732,1,-0.28556893015810264,1,1,1,-0.37246752545185463,0,True,False,-0.028920024509013067,0.03333333333333333,4,30,0.04477119550808141,Low Risk
2025,2.063883767202561,1,0.48422460429935044,7,0.20246038015420334,1,1,0,0.07217357142511563,1,False,True,-0.02791216090640672,0.022727272727272728,3,308,0.12930495910864748,Low Risk
2025,-1.6402619373328158,0,-1.0414328469214764,9,-1.2258476714090278,2,1,0,-0.07187134645319311,0,False,False,-0.03580390433705983,0.07142857142857142,5,252,0.44325860363486236,Medium Risk
2025,0.2325044663568581,0,3.630893097442306,10,0.00039475910172991134,2,0,1,-0.704160280633155,0,True,False,-0.023953030095660806,0.025974025974025976,5,770,0.5313836350676578,Medium Risk
2025,-0.42968917914667304,1,-0.4693113027136664,7,1.0290828791528601,2,1,0,-0.9359387935341256,0,False,True,-0.0077331562233186515,0.058823529411764705,5,238,0.7901824801106233,High Risk
2025,0.522214186264653,1,-0.27860412131106305,7,0.3039129406606401,2,1,0,1.5475311692490996,0,True,False,-0.031144236924097356,0.05555555555555555,5,252,0.7291490820877108,High Risk
2025,0.004875400715019266,1,-0.4693113027136664,4,0.2416423339187651,1,1,1,0.4149695513765249,0,False,False,-0.02898518579606818,0.029411764705882353,4,136,0.03830559686799113,Low Risk
2025,-1.474713525956933,1,-0.7553720748175714,8,-0.06321747692011948,1,1,0,0.5166765996359913,0,False,False,-0.030645144810325996,0.03225806451612903,3,248,0.029696998537299537,Low Risk
2025,-0.3572617491697243,0,0.38887101359804876,3,0.7113037761589829,1,1,0,-1.4142182168359303,1,False,True,0.023662951845927958,0.023255813953488372,3,129,0.1532893020630906,Low Risk
2025,-1.671302264465794,1,-0.4693113027136664,5,-1.2258476714090278,1,0,0,-0.9833419051865536,0,False,False,-0.03580390433705983,0.029411764705882353,2,170,0.023862963059049086,Low Risk
2025,-0.8642537590083653,0,0.5795781950006521,1,1.2955452632043034,1,1,0,-0.6589791354988073,0,False,True,-0.012454205435988406,0.022222222222222223,3,45,0.24719811424222132,Low Risk
2025,0.6567222705075577,1,-1.1367864376227783,3,-1.2258476714090278,3,1,1,0.504973976009424,0,False,True,-0.03580390433705983,0.1111111111111111,8,81,0.3123408317145455,Medium Risk
2025,0.2842383449118215,0,-0.8507256655188732,1,1.0127700069746715,2,0,1,-1.4597064517238334,0,True,False,0.04405138079075246,0.06666666666666667,5,30,0.8615652560348361,High Risk
2025,-0.7193988990544679,0,1.533114102013669,6,-1.2258476714090278,1,1,1,-1.3502230423211095,0,False,False,-0.03580390433705983,0.01818181818181818,4,330,0.11127979792033298,Low Risk
2025,1.0085126446813086,1,2.0098820555201775,3,-1.2258476714090278,2,1,1,-0.38074729816733344,0,False,True,-0.03580390433705983,0.03333333333333333,6,180,0.5355269639414236,Medium Risk
2025,1.3499562431440668,0,-1.8996151632331917,3,-1.2258476714090278,2,1,1,0.4209369347699323,0,False,False,-0.03580390433705983,0.10526315789473684,6,57,0.4231663159267528,Medium Risk
2025,0.4187464291547262,1,-1.7089079818305883,3,0.42495960333557886,1,1,1,0.07926497982813853,0,False,True,-0.02671834397325392,0.047619047619047616,4,63,0.03433416100800635,Low Risk
2025,-1.4850603016679258,1,-0.7553720748175714,2,0.9255844582045564,1,1,1,1.153471893364869,1,True,False,-0.028358277520580673,0.03225806451612903,4,62,0.07409799221585602,Low Risk
2025,0.7601900276174844,1,-0.4693113027136664,6,0.6691287598208316,2,0,0,0.9919901549668794,0,True,False,-0.028858246204367225,0.058823529411764705,4,204,0.7221429767651382,High Risk
2025,0.5636012891086236,0,1.7238212834162723,3,-1.2258476714090278,2,1,1,-1.1469106714566673,0,False,True,-0.03580390433705983,0.03508771929824561,6,171,0.6541970669901926,Medium Risk
2025,0.5946416162416017,0,2.391296418325384,5,-1.2258476714090278,3,0,1,0.21614232548006235,1,False,True,-0.03580390433705983,0.046875,7,320,0.5182937416966941,Medium Risk
2025,-0.7297456747654606,1,-0.08789693990845966,9,0.6243568710393138,2,1,0,0.49369564400158544,1,True,False,-0.027509831816729616,0.05263157894736842,5,342,0.9070555270685815,High Risk
2025,2.063883767202561,1,-0.08789693990845966,5,-1.2258476714090278,2,1,0,-1.4536961174985303,0,False,False,-0.03580390433705983,0.05263157894736842,5,190,0.545042400431332,Medium Risk
2025,0.6567222705075577,1,-1.3274936190253817,2,-1.2258476714090278,1,1,1,0.5719101522240638,0,False,True,-0.03580390433705983,0.04,4,50,0.02276679422702128,Low Risk
2025,-0.9470279646963067,0,0.38887101359804876,1,-1.2258476714090278,2,1,1,1.6790059262525467,0,False,False,-0.03580390433705983,0.046511627906976744,6,43,0.8611293538283598,High Risk
2025,-0.7607860018984386,0,0.48422460429935044,8,0.6261969434038323,1,0,1,0.4767458893934037,0,False,True,-0.02743811512149959,0.022727272727272728,3,352,0.12454291052835245,Low Risk
2025,-0.036511702128951426,0,-0.3739577120123647,3,1.4429645334553696,2,1,0,0.8318936243700338,0,True,False,-0.025413101814894392,0.05714285714285714,5,105,0.8980164788473436,High Risk
2025,-0.99876184325127,1,-0.8507256655188732,6,0.943743973861883,1,1,1,1.3841437702569914,1,False,True,-0.0288497380548835,0.03333333333333333,4,180,0.053618304490336624,Low Risk
2025,-1.0504957218062334,1,1.4377605113123673,5,0.26270740413548177,1,1,0,-1.6949163361462687,1,True,False,0.2914704528312267,0.018518518518518517,3,270,0.5700379156530203,Medium Risk
2025,-1.2677780117370796,0,-1.23214002832408,10,0.4100981461328345,2,0,0,1.1600148526836829,0,False,False,-0.030155032317672425,0.07692307692307693,4,260,0.7425292294530266,High Risk
2025,0.7188029247735137,1,0.6749317857019538,3,0.3294646397226082,1,1,1,0.5812494367563109,1,True,False,-0.029094695324430334,0.021739130434782608,4,138,0.15705153297125335,Low Risk
2025,0.9567787661263453,1,0.1981638321954454,7,-1.2258476714090278,1,1,0,1.1067377365719695,1,False,True,-0.03580390433705983,0.024390243902439025,3,287,0.03369329855542368,Low Risk
2025,-0.367608524880717,1,-1.4228472097266833,8,0.5135435173509186,2,0,0,1.3806548411429862,1,True,False,-0.030222422200384548,0.08333333333333333,4,192,0.7820831391107346,High Risk
2025,-0.1606730106608635,0,0.48422460429935044,2,0.04133328399381725,2,0,1,0.22956106959238104,0,True,False,-0.029361780994397346,0.045454545454545456,5,88,0.9203123594918241,High Risk
2025,0.36701255059976284,1,0.5795781950006521,3,-0.03543624674911761,3,1,0,-0.6117930385759585,1,False,True,-0.025240813322025074,0.06666666666666667,7,135,0.8650299405705991,High Risk
2025,1.9604160100926347,0,-0.27860412131106305,6,-1.2258476714090278,2,1,0,0.7177141414200198,0,False,True,-0.03580390433705983,0.05555555555555555,5,216,0.5455623815713452,Medium Risk
2025,0.4601335319986969,1,0.38887101359804876,1,0.3836122268972947,1,1,1,0.018276537436038374,0,False,False,-0.026638737006763242,0.023255813953488372,4,43,0.054131825033706546,Low Risk
2025,-0.8952940861413433,1,-1.23214002832408,7,0.1205397366340173,2,0,0,1.4502557078352485,0,False,False,-0.03157776335111763,0.07692307692307693,4,182,0.5903451534848217,Medium Risk
2025,1.598278860207891,0,-0.7553720748175714,4,-1.2258476714090278,2,1,0,-1.6570347457541317,0,False,False,-0.03580390433705983,0.06451612903225806,5,124,0.3878369823350276,Medium Risk
2025,-0.9573747404072994,1,0.5795781950006521,4,-1.2258476714090278,1,1,0,0.5515252005142489,0,False,True,-0.03580390433705983,0.022222222222222223,3,180,0.07628078614701482,Low Risk
2025,0.0669560549809753,0,0.0074566507928420294,4,0.06102995965881718,1,1,0,-0.05038427987472927,0,False,False,-0.02817798827645093,0.02564102564102564,3,156,0.10454650460113003,Low Risk
2025,-0.09859235639490747,0,0.2935174228967471,7,0.7845470224176274,2,0,0,1.113562745483233,0,False,False,-0.028749086553503833,0.047619047619047616,4,294,0.8721828019476436,High Risk
2025,1.0809400746582574,1,-0.27860412131106305,8,-1.2258476714090278,2,1,0,1.3340777070270178,0,False,False,-0.03580390433705983,0.05555555555555555,5,288,0.5288790600267412,Medium Risk
2025,-1.73338291873175,1,0.8656389671045572,1,-1.2258476714090278,2,1,1,0.1733533851813092,0,False,False,-0.03580390433705983,0.041666666666666664,6,48,0.6352826285762034,Medium Risk
2025,-1.0918828246502041,0,0.48422460429935044,2,0.8181927319798058,1,1,0,0.14447460215656643,0,True,False,-0.02494329064233862,0.022727272727272728,3,88,0.2560923976988171,Low Risk
2025,0.2842383449118215,1,2.5820035997279875,8,-1.2258476714090278,2,1,1,-0.9211511872813836,0,False,False,-0.03580390433705983,0.030303030303030304,6,528,0.34542839822483107,Medium Risk
2025,1.3499562431440668,0,0.8656389671045572,9,0.1011036617585569,1,1,0,0.4282987421348907,1,True,False,-0.02967609549645474,0.020833333333333332,3,432,0.2941326450454814,Low Risk
2025,-0.8228666561643946,0,-1.6135543911292867,3,0.506956856435962,1,0,1,-0.8131364528834888,0,False,True,-0.017089446029914745,0.045454545454545456,3,66,0.07231498807305356,Low Risk
2025,-0.1710197863718562,0,-0.3739577120123647,10,-1.2258476714090278,1,1,0,-0.3035394391992895,0,False,True,-0.03580390433705983,0.02857142857142857,3,350,0.050298485066056595,Low Risk
2025,-1.319511890292043,1,-1.1367864376227783,8,-0.2371576055039702,2,1,0,0.8167425880012498,0,True,False,-0.031931713318238526,0.07407407407407407,5,216,0.5001084832939401,Medium Risk
2025,-1.5471409559338818,0,0.10281024149414371,2,-1.2258476714090278,2,0,0,0.7278458427172452,0,False,False,-0.03580390433705983,0.05,4,80,0.6498676343805436,Medium Risk
2025,0.11868993353593868,1,3.344832325338401,6,-1.2258476714090278,2,1,0,0.40853040439229377,0,False,False,-0.03580390433705983,0.02702702702702703,5,444,0.5262553192012593,Medium Risk
2025,-0.8021731047424093,1,1.0563461485071606,0,1.3273359951907533,1,0,1,0.9707409699189156,1,False,True,-0.026372373833442504,0.02,3,0,0.15761376684769413,Low Risk
2025,-0.026164926417958756,1,-0.5646648934149681,5,0.9965391935936806,1,1,0,-1.234861976768939,0,True,False,0.008218083790524699,0.030303030303030304,3,165,0.09113487947723158,Low Risk
2025,0.11868993353593868,0,-1.6135543911292867,2,0.7993789897401288,2,1,1,-0.047079674168860025,0,False,False,-0.02382602145334227,0.09090909090909091,6,44,0.835161701730251,High Risk
2025,0.7705368033284771,1,0.0074566507928420294,4,1.3489466281919682,2,1,0,-0.7381055229215371,0,False,False,-0.010077416327185961,0.05128205128205128,5,156,0.8590777240288436,High Risk
2025,-0.905640861852336,0,-0.3739577120123647,2,1.716294213097344,1,1,1,-0.5926778317021912,1,False,False,-0.010131653544935417,0.02857142857142857,4,70,0.20203581214530286,Low Risk
2025,-0.23310044063781224,1,-0.7553720748175714,0,0.19129830021108946,1,0,0,-0.48236687975293874,0,False,False,-0.02452253250683027,0.03225806451612903,2,0,0.06549144781563396,Low Risk
2025,-1.0815360489392114,0,0.5795781950006521,2,-1.2258476714090278,1,0,0,1.6988982475706165,1,False,True,-0.03580390433705983,0.022222222222222223,2,90,0.15723175642964565,Low Risk
2025,0.3877061020217482,1,0.1981638321954454,2,0.5831511742430673,2,0,1,-0.6011290599652382,0,True,False,-0.019902035031746045,0.04878048780487805,5,82,0.899173848842458,High Risk
2025,2.063883767202561,1,0.1981638321954454,8,-0.2501063875392061,1,1,0,-1.1870497019284505,0,True,False,-0.018145823966460455,0.024390243902439025,3,328,0.14146090456842456,Low Risk
2025,-0.3779553005917097,0,-0.4693113027136664,5,-1.2258476714090278,2,1,0,1.4862665895248106,0,False,False,-0.03580390433705983,0.058823529411764705,5,170,0.6054662860652348,Medium Risk
2025,0.7084561490625211,0,-0.18325053060976135,9,0.4001938736905255,1,1,0,-1.291770611800952,1,False,False,0.0004905430812436311,0.02702702702702703,3,333,0.09747746158514514,Low Risk
2025,1.1016336260802426,0,3.058771553234496,0,0.18588626610212164,2,1,1,0.943305126177866,0,False,False,-0.030535608406610296,0.028169014084507043,6,0,0.8364021418946848,High Risk
2025,0.19111736351288738,1,-0.9460792562201749,7,-1.2258476714090278,2,1,1,0.661745034099479,0,False,False,-0.03580390433705983,0.06896551724137931,6,203,0.2928293347634567,Low Risk
2025,-2.1989878257264204,1,1.9145284648188758,7,0.8127547339545368,1,1,0,-0.8437883923165006,1,True,False,-0.013034171222899996,0.01694915254237288,3,413,0.6661867349967385,Medium Risk
2025,-1.6402619373328158,1,0.0074566507928420294,7,-1.2258476714090278,2,0,1,-0.500229556901418,0,False,False,-0.03580390433705983,0.05128205128205128,5,273,0.4778208241888618,Medium Risk
2025,-0.29518109490376826,0,0.0074566507928420294,9,0.11172338433893844,2,0,0,-1.064344218012089,0,False,False,-0.015990771442457766,0.05128205128205128,4,351,0.9159265912871575,High Risk
2025,-0.05720525355093678,1,0.2935174228967471,4,0.3495879570246038,1,1,1,-1.7287132502581033,0,False,False,1.3063555207698532,0.023809523809523808,4,168,0.05007681010780235,Low Risk
2025,0.8015771304614552,1,-0.18325053060976135,0,-1.2258476714090278,2,1,1,-0.4849173244955183,0,False,False,-0.03580390433705983,0.05405405405405406,6,0,0.49800583869991694,Medium Risk
2025,0.004875400715019266,1,-0.3739577120123647,2,0.16709720561003927,1,1,0,1.28685561487258,0,False,False,-0.031195631205688155,0.02857142857142857,3,70,0.03543679924754931,Low Risk
2025,1.3706497945660523,0,0.2935174228967471,2,1.0132561091854182,1,1,0,-1.7030790808865817,0,True,False,0.5639595648692799,0.023809523809523808,3,84,0.1813965698198672,Low Risk
2025,0.8429642333054258,0,2.6773571904292894,1,-1.2258476714090278,2,1,1,1.3510001609039946,0,False,True,-0.03580390433705983,0.029850746268656716,6,67,0.6453133166104569,Medium Risk
2025,-1.0091086189622627,0,0.0074566507928420294,1,1.0640572360368623,2,1,0,-0.9690337136849735,0,False,True,-0.006074848763935914,0.05128205128205128,5,39,0.9192178160867719,High Risk
2025,0.09799638211395333,1,-0.8507256655188732,7,1.1189393456091263,1,0,0,-0.05638087678942581,0,False,False,-0.02185944014013063,0.03333333333333333,2,210,0.04208502843632442,Low Risk
